TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          44, 1.58427282e-01, 7.37757830e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.74324356e-03, -3.38231471e-03, 1.58391190e-01, 0.00000000e+00, 2.14741580e+03, 1.25000000e+00, 0.00000000e+00, -4.18449744e+00, -1.11776332e+00, -1.40909155e+00, 1.23315271e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1130516167
          45, 1.58499737e-01, 7.20624966e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.75208475e-03, -3.38560820e-03, 1.58463591e-01, 0.00000000e+00, 2.19947608e+03, 1.25000000e+00, 0.00000000e+00, -4.22098955e+00, -1.15590162e+00, -1.45334708e+00, 1.19159390e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1155314167
          46, 1.58566046e-01, 7.03560626e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.75952796e-03, -3.38876074e-03, 1.58529846e-01, 0.00000000e+00, 2.25376520e+03, 1.25000000e+00, 0.00000000e+00, -4.25799712e+00, -1.19460970e+00, -1.49747454e+00, 1.14913526e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1180594167
          47, 1.58624698e-01, 6.85775820e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.76540531e-03, -3.39181829e-03, 1.58588446e-01, 0.00000000e+00, 2.31306928e+03, 1.25000000e+00, 0.00000000e+00, -4.29544001e+00, -1.23372760e+00, -1.54159698e+00, 1.10593305e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1204715500
          48, 1.58675004e-01, 6.66974504e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.76973693e-03, -3.39479539e-03, 1.58638698e-01, 0.00000000e+00, 2.37902653e+03, 1.25000000e+00, 0.00000000e+00, -4.33307656e+00, -1.27304431e+00, -1.58589057e+00, 1.06230393e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1228722833
          49, 1.58717047e-01, 6.47271446e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77268814e-03, -3.39768239e-03, 1.58680689e-01, 0.00000000e+00, 2.45209406e+03, 1.25000000e+00, 0.00000000e+00, -4.37053947e+00, -1.31230593e+00, -1.63049239e+00, 1.01868633e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1253730000
          50, 1.58751548e-01, 6.27067530e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77451853e-03, -3.40045494e-03, 1.58715137e-01, 0.00000000e+00, 2.53164995e+03, 1.25000000e+00, 0.00000000e+00, -4.40740900e+00, -1.35123478e+00, -1.67545367e+00, 9.75557488e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1277803167
          51, 1.58779672e-01, 6.06918187e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77553282e-03, -3.40308292e-03, 1.58743211e-01, 0.00000000e+00, 2.61616270e+03, 1.25000000e+00, 0.00000000e+00, -4.44329995e+00, -1.38955617e+00, -1.72074759e+00, 9.33333951e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1301724167
          52, 1.58802819e-01, 5.87408956e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77603699e-03, -3.40553833e-03, 1.58766310e-01, 0.00000000e+00, 2.70344566e+03, 1.25000000e+00, 0.00000000e+00, -4.47792874e+00, -1.42702580e+00, -1.76630998e+00, 8.92299261e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1325917167
          53, 1.58822424e-01, 5.69058993e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77630327e-03, -3.40780056e-03, 1.58785870e-01, 0.00000000e+00, 2.79096589e+03, 1.25000000e+00, 0.00000000e+00, -4.51114516e+00, -1.46345133e+00, -1.81207631e+00, 8.52579062e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1351224667
